chainNum,ppt,iteration,alpha,beta,trialNum,accuracy,descriptionLength,intendedSequence,speakerUtterance,listenerResponse
1216,41,0,16,0.2,0,true,14,h l_4 h l_1 v v r_9 v r_6 v l_5 h r_4 h,place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 9~~~place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.,h l_4 h l_1 v v r_9 v r_6 v l_5 h r_4 h
1216,41,0,16,0.2,1,true,14,h l_1 v v r_1 h r_6 v r_6 v l_5 h r_4 h,place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 6~~~place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.,h l_1 v v r_1 h r_6 v r_6 v l_5 h r_4 h
1216,41,0,16,0.2,2,true,13,h l_4 h l_1 v v r_12 h l_1 v v r_1 h,place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,h l_4 h l_1 v v r_12 h l_1 v v r_1 h
1216,41,0,16,0.2,3,true,11,v r_6 v l_5 h r_4 h r_7 chunk_8b r_1 h,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 7~~~blab~~~move to the right by 1~~~place a horizontal block.,v r_6 v l_5 h r_4 h r_7 chunk_8b r_1 h
1216,41,0,16,0.2,4,false,8,h l_1 v v r_9 h l_4 chunk_Pi,place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 9~~~place a horizontal block.~~~move to the left by 4~~~blah,h l_1 v v r_9 h l_4 chunk_8b
1216,41,0,16,0.2,5,false,14,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 9~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,v r_6 v l_5 h r_4 h r_9 h l_4 h r_9 v v
1216,41,0,16,0.2,6,true,14,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 9~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v
1216,41,0,16,0.2,7,true,14,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 9~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v
1216,41,0,16,0.2,8,true,14,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 9~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v
1216,41,0,16,0.2,9,true,14,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 9~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v
